id,author1_id,author2_id,collaboration_count,first_collaboration_year,last_collaboration_year,created_at,updated_at
1475,494,495,2,2025,2025,2026-01-31 22:36:02.940794,2026-01-31 22:36:02.982585
1477,494,497,2,2025,2025,2026-01-31 22:36:02.944362,2026-01-31 22:36:02.982586
1490,494,500,1,2025,2025,2026-01-31 22:36:02.983008,2026-01-31 22:36:02.983008
1491,492,499,1,2025,2025,2026-01-31 22:36:02.984828,2026-01-31 22:36:02.984828
1479,492,495,2,2025,2025,2026-01-31 22:36:02.948716,2026-01-31 22:36:02.988553
1481,492,497,2,2025,2025,2026-01-31 22:36:02.952828,2026-01-31 22:36:02.988553
1492,492,500,1,2025,2025,2026-01-31 22:36:02.988946,2026-01-31 22:36:02.988946
1493,495,499,1,2025,2025,2026-01-31 22:36:02.990750,2026-01-31 22:36:02.990751
1494,497,499,1,2025,2025,2026-01-31 22:36:02.992483,2026-01-31 22:36:02.992483
1495,499,500,1,2025,2025,2026-01-31 22:36:02.994295,2026-01-31 22:36:02.994298
1484,495,497,2,2025,2025,2026-01-31 22:36:02.958392,2026-01-31 22:36:02.997136
1496,495,500,1,2025,2025,2026-01-31 22:36:02.997354,2026-01-31 22:36:02.997355
1497,497,500,1,2025,2025,2026-01-31 22:36:02.999200,2026-01-31 22:36:02.999201
1503,503,505,1,2025,2025,2026-01-31 22:36:03.026620,2026-01-31 22:36:03.026621
1504,503,506,1,2025,2025,2026-01-31 22:36:03.028419,2026-01-31 22:36:03.028419
1507,493,505,1,2025,2025,2026-01-31 22:36:03.034364,2026-01-31 22:36:03.034365
1508,493,506,1,2025,2025,2026-01-31 22:36:03.036085,2026-01-31 22:36:03.036085
1509,504,505,1,2025,2025,2026-01-31 22:36:03.038798,2026-01-31 22:36:03.038798
1510,504,506,1,2025,2025,2026-01-31 22:36:03.040389,2026-01-31 22:36:03.040389
1512,505,506,1,2025,2025,2026-01-31 22:36:03.044291,2026-01-31 22:36:03.044291
1513,492,505,1,2025,2025,2026-01-31 22:36:03.045891,2026-01-31 22:36:03.045891
1514,492,506,1,2025,2025,2026-01-31 22:36:03.047371,2026-01-31 22:36:03.047372
1515,493,507,1,2025,2025,2026-01-31 22:36:03.056984,2026-01-31 22:36:03.056985
1516,507,508,1,2025,2025,2026-01-31 22:36:03.059790,2026-01-31 22:36:03.059791
1517,504,507,1,2025,2025,2026-01-31 22:36:03.061575,2026-01-31 22:36:03.061575
1518,492,507,1,2025,2025,2026-01-31 22:36:03.063361,2026-01-31 22:36:03.063362
1519,503,507,1,2025,2025,2026-01-31 22:36:03.065345,2026-01-31 22:36:03.065346
1520,493,508,1,2025,2025,2026-01-31 22:36:03.067110,2026-01-31 22:36:03.067110
1473,492,493,3,2025,2026,2026-01-31 22:36:02.928875,2026-01-31 22:36:03.072405
1501,493,503,2,2025,2025,2026-01-31 22:36:03.021673,2026-01-31 22:36:03.072405
1506,493,504,2,2025,2025,2026-01-31 22:36:03.032215,2026-01-31 22:36:03.072406
1521,504,508,1,2025,2025,2026-01-31 22:36:03.073028,2026-01-31 22:36:03.073028
1522,492,508,1,2025,2025,2026-01-31 22:36:03.074850,2026-01-31 22:36:03.074850
1523,503,508,1,2025,2025,2026-01-31 22:36:03.076577,2026-01-31 22:36:03.076578
1502,503,504,2,2025,2025,2026-01-31 22:36:03.024170,2026-01-31 22:36:03.083715
1505,492,503,2,2025,2025,2026-01-31 22:36:03.030167,2026-01-31 22:36:03.083716
1511,492,504,2,2025,2025,2026-01-31 22:36:03.042218,2026-01-31 22:36:03.083716
1474,492,494,3,2023,2025,2026-01-31 22:36:02.938595,2026-01-31 22:36:03.089406
1524,492,509,1,2023,2023,2026-01-31 22:36:03.101582,2026-01-31 22:36:03.101583
1525,492,510,1,2023,2023,2026-01-31 22:36:03.110636,2026-01-31 22:36:03.110637
1526,104,510,1,2023,2023,2026-01-31 22:36:03.113150,2026-01-31 22:36:03.113150
1527,501,510,1,2023,2023,2026-01-31 22:36:03.115046,2026-01-31 22:36:03.115047
1528,510,511,1,2023,2023,2026-01-31 22:36:03.117047,2026-01-31 22:36:03.117048
1529,510,512,1,2023,2023,2026-01-31 22:36:03.118780,2026-01-31 22:36:03.118781
1530,104,492,1,2023,2023,2026-01-31 22:36:03.120500,2026-01-31 22:36:03.120500
1531,492,511,1,2023,2023,2026-01-31 22:36:03.123493,2026-01-31 22:36:03.123494
1532,492,512,1,2023,2023,2026-01-31 22:36:03.125323,2026-01-31 22:36:03.125324
1533,104,501,1,2023,2023,2026-01-31 22:36:03.127057,2026-01-31 22:36:03.127058
1534,104,511,1,2023,2023,2026-01-31 22:36:03.128805,2026-01-31 22:36:03.128805
1535,104,512,1,2023,2023,2026-01-31 22:36:03.130523,2026-01-31 22:36:03.130524
1536,501,511,1,2023,2023,2026-01-31 22:36:03.132307,2026-01-31 22:36:03.132308
1537,501,512,1,2023,2023,2026-01-31 22:36:03.134025,2026-01-31 22:36:03.134026
1538,511,512,1,2023,2023,2026-01-31 22:36:03.135723,2026-01-31 22:36:03.135724
1498,492,501,4,2021,2025,2026-01-31 22:36:03.007630,2026-01-31 22:36:03.148183
1499,501,502,3,2021,2025,2026-01-31 22:36:03.010138,2026-01-31 22:36:03.148184
1500,492,502,3,2021,2025,2026-01-31 22:36:03.011973,2026-01-31 22:36:03.148184
1539,513,514,5,2021,2024,2026-01-31 22:36:03.154083,2026-01-31 22:36:03.193820
1540,128,513,5,2021,2024,2026-01-31 22:36:03.156368,2026-01-31 22:36:03.193823
1541,128,514,5,2021,2024,2026-01-31 22:36:03.158306,2026-01-31 22:36:03.193823
1542,128,453,2,2018,2019,2026-01-31 22:36:03.198950,2026-01-31 22:36:03.222589
1543,139,453,2,2018,2019,2026-01-31 22:36:03.201264,2026-01-31 22:36:03.222590
1544,141,453,2,2018,2019,2026-01-31 22:36:03.203060,2026-01-31 22:36:03.222590
1545,128,139,2,2018,2019,2026-01-31 22:36:03.204775,2026-01-31 22:36:03.222590
1546,153,515,1,2017,2017,2026-01-31 22:36:03.230868,2026-01-31 22:36:03.230868
1547,515,516,1,2017,2017,2026-01-31 22:36:03.233314,2026-01-31 22:36:03.233315
1548,128,515,1,2017,2017,2026-01-31 22:36:03.235026,2026-01-31 22:36:03.235026
1549,515,517,1,2017,2017,2026-01-31 22:36:03.236711,2026-01-31 22:36:03.236711
1550,515,518,1,2017,2017,2026-01-31 22:36:03.238404,2026-01-31 22:36:03.238404
1551,153,516,1,2017,2017,2026-01-31 22:36:03.240258,2026-01-31 22:36:03.240258
1552,153,517,1,2017,2017,2026-01-31 22:36:03.243516,2026-01-31 22:36:03.243517
1553,153,518,1,2017,2017,2026-01-31 22:36:03.245361,2026-01-31 22:36:03.245362
1554,128,516,1,2017,2017,2026-01-31 22:36:03.247086,2026-01-31 22:36:03.247087
1555,516,517,1,2017,2017,2026-01-31 22:36:03.248978,2026-01-31 22:36:03.248979
1556,516,518,1,2017,2017,2026-01-31 22:36:03.250719,2026-01-31 22:36:03.250719
1557,128,517,1,2017,2017,2026-01-31 22:36:03.252763,2026-01-31 22:36:03.252763
1558,128,518,1,2017,2017,2026-01-31 22:36:03.254877,2026-01-31 22:36:03.254877
1559,517,518,1,2017,2017,2026-01-31 22:36:03.256642,2026-01-31 22:36:03.256643
1565,128,521,1,2009,2009,2026-01-31 22:36:03.323803,2026-01-31 22:36:03.323805
1560,113,519,5,2009,2011,2026-01-31 22:36:03.282504,2026-01-31 22:36:03.349586
1561,128,519,5,2009,2011,2026-01-31 22:36:03.284794,2026-01-31 22:36:03.349586
1562,519,520,3,2009,2010,2026-01-31 22:36:03.309680,2026-01-31 22:36:03.349586
1563,113,520,3,2009,2010,2026-01-31 22:36:03.313136,2026-01-31 22:36:03.349586
1564,128,520,3,2009,2010,2026-01-31 22:36:03.314961,2026-01-31 22:36:03.349586
1566,128,522,1,2008,2008,2026-01-31 22:36:03.357725,2026-01-31 22:36:03.357726
1567,131,522,1,2008,2008,2026-01-31 22:36:03.360229,2026-01-31 22:36:03.360229
1572,104,524,1,2025,2025,2026-01-31 22:36:03.377526,2026-01-31 22:36:03.377527
1573,104,525,1,2024,2024,2026-01-31 22:36:03.384308,2026-01-31 22:36:03.384308
1569,104,523,4,2021,2025,2026-01-31 22:36:03.371138,2026-01-31 22:36:03.421156
1574,523,526,2,2021,2023,2026-01-31 22:36:03.390131,2026-01-31 22:36:03.421156
1575,74,526,2,2021,2023,2026-01-31 22:36:03.394690,2026-01-31 22:36:03.421156
1576,104,526,2,2021,2023,2026-01-31 22:36:03.396402,2026-01-31 22:36:03.421157
1577,527,528,1,2019,2019,2026-01-31 22:36:03.427198,2026-01-31 22:36:03.427198
1578,104,527,1,2019,2019,2026-01-31 22:36:03.429428,2026-01-31 22:36:03.429428
1579,104,528,1,2019,2019,2026-01-31 22:36:03.431075,2026-01-31 22:36:03.431075
1580,74,529,1,2015,2015,2026-01-31 22:36:03.437640,2026-01-31 22:36:03.437641
1581,95,529,1,2015,2015,2026-01-31 22:36:03.439984,2026-01-31 22:36:03.439985
1582,104,529,1,2015,2015,2026-01-31 22:36:03.441757,2026-01-31 22:36:03.441757
1584,95,104,1,2015,2015,2026-01-31 22:36:03.446350,2026-01-31 22:36:03.446351
1585,104,530,1,2007,2007,2026-01-31 22:36:03.454188,2026-01-31 22:36:03.454188
1586,530,531,1,2007,2007,2026-01-31 22:36:03.456356,2026-01-31 22:36:03.456357
1587,104,531,1,2007,2007,2026-01-31 22:36:03.458218,2026-01-31 22:36:03.458219
1589,532,534,1,2025,2025,2026-01-31 22:36:03.467919,2026-01-31 22:36:03.467919
1590,533,534,1,2025,2025,2026-01-31 22:36:03.469622,2026-01-31 22:36:03.469622
1583,74,95,32,2000,2022,2026-01-31 22:36:03.443425,2026-01-31 22:36:09.399260
1591,535,536,2,2025,2025,2026-01-31 22:36:03.476423,2026-01-31 22:36:03.490369
1592,532,535,2,2025,2025,2026-01-31 22:36:03.478827,2026-01-31 22:36:03.490370
1593,532,536,2,2025,2025,2026-01-31 22:36:03.480533,2026-01-31 22:36:03.490371
1594,532,537,1,2023,2023,2026-01-31 22:36:03.495336,2026-01-31 22:36:03.495337
1595,532,538,1,2023,2023,2026-01-31 22:36:03.505673,2026-01-31 22:36:03.505674
1596,538,539,1,2023,2023,2026-01-31 22:36:03.508309,2026-01-31 22:36:03.508310
1597,532,539,1,2023,2023,2026-01-31 22:36:03.510145,2026-01-31 22:36:03.510146
1588,532,533,2,2023,2025,2026-01-31 22:36:03.465683,2026-01-31 22:36:03.517564
1599,502,540,1,2023,2023,2026-01-31 22:36:03.523453,2026-01-31 22:36:03.523453
1600,502,532,1,2023,2023,2026-01-31 22:36:03.525252,2026-01-31 22:36:03.525252
1598,532,540,3,2022,2023,2026-01-31 22:36:03.521263,2026-01-31 22:36:03.544352
1601,540,541,2,2022,2022,2026-01-31 22:36:03.532116,2026-01-31 22:36:03.544356
1602,532,541,2,2022,2022,2026-01-31 22:36:03.534339,2026-01-31 22:36:03.544356
1603,532,542,1,2021,2021,2026-01-31 22:36:03.548383,2026-01-31 22:36:03.548384
1604,543,544,1,2024,2024,2026-01-31 22:36:03.554836,2026-01-31 22:36:03.554836
1605,544,545,1,2023,2023,2026-01-31 22:36:03.559971,2026-01-31 22:36:03.559971
1606,544,546,1,2023,2023,2026-01-31 22:36:03.564784,2026-01-31 22:36:03.564785
1608,544,548,1,2023,2023,2026-01-31 22:36:03.576429,2026-01-31 22:36:03.576430
1607,544,547,2,2023,2023,2026-01-31 22:36:03.570645,2026-01-31 22:36:03.582972
1609,549,550,1,2025,2025,2026-01-31 22:36:03.587548,2026-01-31 22:36:03.587548
1611,524,550,1,2025,2025,2026-01-31 22:36:03.591622,2026-01-31 22:36:03.591623
1612,523,549,1,2024,2024,2026-01-31 22:36:03.598177,2026-01-31 22:36:03.598178
1613,74,549,1,2024,2024,2026-01-31 22:36:03.600880,2026-01-31 22:36:03.600881
1610,524,549,2,2024,2025,2026-01-31 22:36:03.589720,2026-01-31 22:36:03.603672
1614,549,551,1,2024,2024,2026-01-31 22:36:03.603880,2026-01-31 22:36:03.603881
1570,523,524,2,2024,2025,2026-01-31 22:36:03.372864,2026-01-31 22:36:03.607914
1615,523,551,1,2024,2024,2026-01-31 22:36:03.608142,2026-01-31 22:36:03.608143
1571,74,524,2,2024,2025,2026-01-31 22:36:03.375842,2026-01-31 22:36:03.611410
1617,524,551,1,2024,2024,2026-01-31 22:36:03.613364,2026-01-31 22:36:03.613364
1618,524,552,1,2023,2023,2026-01-31 22:36:03.620303,2026-01-31 22:36:03.620303
1619,553,554,1,2024,2024,2026-01-31 22:36:03.628178,2026-01-31 22:36:03.628178
1620,553,555,1,2024,2024,2026-01-31 22:36:03.630254,2026-01-31 22:36:03.630255
1621,553,556,1,2024,2024,2026-01-31 22:36:03.632008,2026-01-31 22:36:03.632008
1622,554,555,1,2024,2024,2026-01-31 22:36:03.633692,2026-01-31 22:36:03.633693
1623,554,556,1,2024,2024,2026-01-31 22:36:03.635369,2026-01-31 22:36:03.635369
1624,555,556,1,2024,2024,2026-01-31 22:36:03.637041,2026-01-31 22:36:03.637041
1625,557,558,1,2025,2025,2026-01-31 22:36:03.649103,2026-01-31 22:36:03.649104
1631,558,559,1,2025,2025,2026-01-31 22:36:03.660174,2026-01-31 22:36:03.660175
1632,16,558,1,2025,2025,2026-01-31 22:36:03.661871,2026-01-31 22:36:03.661871
1633,558,560,1,2025,2025,2026-01-31 22:36:03.663532,2026-01-31 22:36:03.663532
1634,558,561,1,2025,2025,2026-01-31 22:36:03.665240,2026-01-31 22:36:03.665240
1635,558,562,1,2025,2025,2026-01-31 22:36:03.666963,2026-01-31 22:36:03.666964
1640,16,560,1,2025,2025,2026-01-31 22:36:03.675398,2026-01-31 22:36:03.675399
1641,16,561,1,2025,2025,2026-01-31 22:36:03.677044,2026-01-31 22:36:03.677044
1642,16,562,1,2025,2025,2026-01-31 22:36:03.678818,2026-01-31 22:36:03.678819
1646,557,563,1,2025,2025,2026-01-31 22:36:03.697165,2026-01-31 22:36:03.697165
1649,557,566,1,2025,2025,2026-01-31 22:36:03.703061,2026-01-31 22:36:03.703062
1652,563,564,1,2025,2025,2026-01-31 22:36:03.711213,2026-01-31 22:36:03.711213
1653,563,565,1,2025,2025,2026-01-31 22:36:03.713278,2026-01-31 22:36:03.713278
1654,563,566,1,2025,2025,2026-01-31 22:36:03.715123,2026-01-31 22:36:03.715123
1655,563,567,1,2025,2025,2026-01-31 22:36:03.716888,2026-01-31 22:36:03.716888
1656,563,568,1,2025,2025,2026-01-31 22:36:03.718583,2026-01-31 22:36:03.718584
1657,16,563,1,2025,2025,2026-01-31 22:36:03.720247,2026-01-31 22:36:03.720248
1658,559,563,1,2025,2025,2026-01-31 22:36:03.721910,2026-01-31 22:36:03.721910
1660,564,566,1,2025,2025,2026-01-31 22:36:03.725394,2026-01-31 22:36:03.725395
1663,16,564,1,2025,2025,2026-01-31 22:36:03.730557,2026-01-31 22:36:03.730563
1665,565,566,1,2025,2025,2026-01-31 22:36:03.734061,2026-01-31 22:36:03.734061
1670,566,567,1,2025,2025,2026-01-31 22:36:03.742471,2026-01-31 22:36:03.742472
1671,566,568,1,2025,2025,2026-01-31 22:36:03.744138,2026-01-31 22:36:03.744138
1672,16,566,1,2025,2025,2026-01-31 22:36:03.745827,2026-01-31 22:36:03.745827
1673,559,566,1,2025,2025,2026-01-31 22:36:03.747474,2026-01-31 22:36:03.747474
1675,16,567,1,2025,2025,2026-01-31 22:36:03.751081,2026-01-31 22:36:03.751082
1668,16,565,2,2025,2025,2026-01-31 22:36:03.739044,2026-01-31 22:36:03.779754
1677,16,568,2,2025,2025,2026-01-31 22:36:03.754379,2026-01-31 22:36:03.792075
1568,74,523,7,2018,2025,2026-01-31 22:36:03.368873,2026-01-31 22:36:10.085098
1616,74,551,11,2000,2024,2026-01-31 22:36:03.611626,2026-01-31 22:36:10.400639
1691,574,576,1,2025,2025,2026-01-31 22:36:03.817545,2026-01-31 22:36:03.817549
1692,16,574,1,2025,2025,2026-01-31 22:36:03.820156,2026-01-31 22:36:03.820157
1693,575,576,1,2025,2025,2026-01-31 22:36:03.822897,2026-01-31 22:36:03.822898
1694,16,575,1,2025,2025,2026-01-31 22:36:03.824879,2026-01-31 22:36:03.824880
1695,16,576,1,2025,2025,2026-01-31 22:36:03.826770,2026-01-31 22:36:03.826770
1696,557,577,1,2025,2025,2026-01-31 22:36:03.839347,2026-01-31 22:36:03.839348
1697,565,577,1,2025,2025,2026-01-31 22:36:03.845978,2026-01-31 22:36:03.845979
1681,568,569,2,2025,2025,2026-01-31 22:36:03.780315,2026-01-31 22:36:03.850072
1698,569,577,1,2025,2025,2026-01-31 22:36:03.850487,2026-01-31 22:36:03.850488
1699,568,577,1,2025,2025,2026-01-31 22:36:03.853545,2026-01-31 22:36:03.853546
1700,559,577,1,2025,2025,2026-01-31 22:36:03.855299,2026-01-31 22:36:03.855300
1701,557,578,1,2025,2025,2026-01-31 22:36:03.867051,2026-01-31 22:36:03.867051
1647,557,564,2,2025,2025,2026-01-31 22:36:03.699624,2026-01-31 22:36:03.871626
1650,557,567,2,2025,2025,2026-01-31 22:36:03.704741,2026-01-31 22:36:03.876182
1704,564,578,1,2025,2025,2026-01-31 22:36:03.879619,2026-01-31 22:36:03.879619
1705,565,578,1,2025,2025,2026-01-31 22:36:03.881455,2026-01-31 22:36:03.881456
1706,578,579,1,2025,2025,2026-01-31 22:36:03.883241,2026-01-31 22:36:03.883242
1707,567,578,1,2025,2025,2026-01-31 22:36:03.885124,2026-01-31 22:36:03.885124
1708,568,578,1,2025,2025,2026-01-31 22:36:03.886919,2026-01-31 22:36:03.886919
1709,578,580,1,2025,2025,2026-01-31 22:36:03.888604,2026-01-31 22:36:03.888604
1710,559,578,1,2025,2025,2026-01-31 22:36:03.890317,2026-01-31 22:36:03.890317
1659,564,565,2,2025,2025,2026-01-31 22:36:03.723680,2026-01-31 22:36:03.893103
1711,564,579,1,2025,2025,2026-01-31 22:36:03.893330,2026-01-31 22:36:03.893330
1661,564,567,2,2025,2025,2026-01-31 22:36:03.727065,2026-01-31 22:36:03.897023
1662,564,568,2,2025,2025,2026-01-31 22:36:03.728721,2026-01-31 22:36:03.897023
1712,564,580,1,2025,2025,2026-01-31 22:36:03.897468,2026-01-31 22:36:03.897468
1664,559,564,2,2025,2025,2026-01-31 22:36:03.732375,2026-01-31 22:36:03.900587
1666,565,567,2,2025,2025,2026-01-31 22:36:03.735724,2026-01-31 22:36:03.904690
1714,565,580,1,2025,2025,2026-01-31 22:36:03.905082,2026-01-31 22:36:03.905082
1715,567,579,1,2025,2025,2026-01-31 22:36:03.908140,2026-01-31 22:36:03.908141
1717,579,580,1,2025,2025,2026-01-31 22:36:03.911798,2026-01-31 22:36:03.911798
1674,567,568,2,2025,2025,2026-01-31 22:36:03.749360,2026-01-31 22:36:03.916523
1719,567,580,1,2025,2025,2026-01-31 22:36:03.916761,2026-01-31 22:36:03.916762
1676,559,567,2,2025,2025,2026-01-31 22:36:03.752724,2026-01-31 22:36:03.919468
1720,568,580,1,2025,2025,2026-01-31 22:36:03.919695,2026-01-31 22:36:03.919695
1722,557,581,1,2025,2025,2026-01-31 22:36:03.935204,2026-01-31 22:36:03.935204
1651,557,568,5,2025,2025,2026-01-31 22:36:03.706615,2026-01-31 22:36:03.939587
1702,557,579,2,2025,2025,2026-01-31 22:36:03.872023,2026-01-31 22:36:03.939589
1723,557,582,1,2025,2025,2026-01-31 22:36:03.940012,2026-01-31 22:36:03.940012
1725,565,581,1,2025,2025,2026-01-31 22:36:03.944681,2026-01-31 22:36:03.944682
1667,565,568,5,2025,2025,2026-01-31 22:36:03.737406,2026-01-31 22:36:03.948568
1713,565,579,2,2025,2025,2026-01-31 22:36:03.900810,2026-01-31 22:36:03.948569
1726,565,582,1,2025,2025,2026-01-31 22:36:03.948965,2026-01-31 22:36:03.948965
1728,579,581,1,2025,2025,2026-01-31 22:36:03.953759,2026-01-31 22:36:03.953760
1729,568,581,1,2025,2025,2026-01-31 22:36:03.955486,2026-01-31 22:36:03.955486
1730,581,582,1,2025,2025,2026-01-31 22:36:03.957520,2026-01-31 22:36:03.957520
1731,573,581,1,2025,2025,2026-01-31 22:36:03.959413,2026-01-31 22:36:03.959413
1732,559,581,1,2025,2025,2026-01-31 22:36:03.961158,2026-01-31 22:36:03.961159
1716,568,579,2,2025,2025,2026-01-31 22:36:03.910095,2026-01-31 22:36:03.963807
1733,579,582,1,2025,2025,2026-01-31 22:36:03.964014,2026-01-31 22:36:03.964014
1734,573,579,1,2025,2025,2026-01-31 22:36:03.965760,2026-01-31 22:36:03.965760
1718,559,579,2,2025,2025,2026-01-31 22:36:03.913527,2026-01-31 22:36:03.968707
1735,568,582,1,2025,2025,2026-01-31 22:36:03.968921,2026-01-31 22:36:03.968922
1736,568,573,1,2025,2025,2026-01-31 22:36:03.970635,2026-01-31 22:36:03.970635
1678,559,568,5,2025,2025,2026-01-31 22:36:03.756052,2026-01-31 22:36:03.973637
1737,573,582,1,2025,2025,2026-01-31 22:36:03.973860,2026-01-31 22:36:03.973860
1738,559,582,1,2025,2025,2026-01-31 22:36:03.975802,2026-01-31 22:36:03.975802
1685,570,572,2,2025,2025,2026-01-31 22:36:03.800018,2026-01-31 22:36:03.993949
1687,571,572,2,2025,2025,2026-01-31 22:36:03.803525,2026-01-31 22:36:03.993949
1689,572,573,2,2025,2025,2026-01-31 22:36:03.807004,2026-01-31 22:36:03.993950
1743,577,585,1,2024,2024,2026-01-31 22:36:04.015527,2026-01-31 22:36:04.015527
1745,113,577,1,2024,2024,2026-01-31 22:36:04.019993,2026-01-31 22:36:04.019994
1749,573,586,1,2024,2024,2026-01-31 22:36:04.036965,2026-01-31 22:36:04.036966
1752,573,587,1,2024,2024,2026-01-31 22:36:04.042704,2026-01-31 22:36:04.042705
1746,586,587,2,2024,2024,2026-01-31 22:36:04.029464,2026-01-31 22:36:04.057411
1747,570,586,2,2024,2024,2026-01-31 22:36:04.031870,2026-01-31 22:36:04.057412
1748,571,586,2,2024,2024,2026-01-31 22:36:04.034537,2026-01-31 22:36:04.057412
1753,16,586,1,2024,2024,2026-01-31 22:36:04.057953,2026-01-31 22:36:04.057953
1750,570,587,2,2024,2024,2026-01-31 22:36:04.039023,2026-01-31 22:36:04.062274
1751,571,587,2,2024,2024,2026-01-31 22:36:04.040842,2026-01-31 22:36:04.062275
1754,16,587,1,2024,2024,2026-01-31 22:36:04.062669,2026-01-31 22:36:04.062669
1755,16,570,1,2024,2024,2026-01-31 22:36:04.065715,2026-01-31 22:36:04.065716
1744,113,585,2,2014,2024,2026-01-31 22:36:04.017733,2026-01-31 22:36:05.203026
1761,589,590,1,2023,2023,2026-01-31 22:36:04.103955,2026-01-31 22:36:04.103955
1762,580,589,1,2023,2023,2026-01-31 22:36:04.106303,2026-01-31 22:36:04.106304
1648,557,565,6,2023,2025,2026-01-31 22:36:03.701336,2026-01-31 22:36:04.126464
1669,559,565,6,2023,2025,2026-01-31 22:36:03.740751,2026-01-31 22:36:04.126464
1680,565,569,3,2023,2025,2026-01-31 22:36:03.775104,2026-01-31 22:36:04.127034
1727,565,573,2,2023,2025,2026-01-31 22:36:03.950815,2026-01-31 22:36:04.127608
1690,574,575,2,2023,2025,2026-01-31 22:36:03.815179,2026-01-31 22:36:04.137505
1765,574,580,1,2023,2023,2026-01-31 22:36:04.137715,2026-01-31 22:36:04.137716
1766,575,580,1,2023,2023,2026-01-31 22:36:04.139918,2026-01-31 22:36:04.139918
1769,593,594,1,2023,2023,2026-01-31 22:36:04.158360,2026-01-31 22:36:04.158360
1770,16,593,1,2023,2023,2026-01-31 22:36:04.160614,2026-01-31 22:36:04.160615
1771,593,595,1,2023,2023,2026-01-31 22:36:04.162246,2026-01-31 22:36:04.162247
1772,593,596,1,2023,2023,2026-01-31 22:36:04.163879,2026-01-31 22:36:04.163880
1773,593,597,1,2023,2023,2026-01-31 22:36:04.165606,2026-01-31 22:36:04.165606
1774,593,598,1,2023,2023,2026-01-31 22:36:04.167537,2026-01-31 22:36:04.167538
1775,16,594,1,2023,2023,2026-01-31 22:36:04.169325,2026-01-31 22:36:04.169326
1776,594,595,1,2023,2023,2026-01-31 22:36:04.170996,2026-01-31 22:36:04.170996
1777,594,596,1,2023,2023,2026-01-31 22:36:04.172570,2026-01-31 22:36:04.172570
1778,594,597,1,2023,2023,2026-01-31 22:36:04.174811,2026-01-31 22:36:04.174811
1779,594,598,1,2023,2023,2026-01-31 22:36:04.176845,2026-01-31 22:36:04.176846
1780,16,595,1,2023,2023,2026-01-31 22:36:04.178504,2026-01-31 22:36:04.178504
1781,16,596,1,2023,2023,2026-01-31 22:36:04.180145,2026-01-31 22:36:04.180146
1782,16,597,1,2023,2023,2026-01-31 22:36:04.181803,2026-01-31 22:36:04.181804
1783,16,598,1,2023,2023,2026-01-31 22:36:04.183468,2026-01-31 22:36:04.183469
1784,595,596,1,2023,2023,2026-01-31 22:36:04.185056,2026-01-31 22:36:04.185056
1785,595,597,1,2023,2023,2026-01-31 22:36:04.186981,2026-01-31 22:36:04.186982
1786,595,598,1,2023,2023,2026-01-31 22:36:04.188620,2026-01-31 22:36:04.188620
1787,596,597,1,2023,2023,2026-01-31 22:36:04.190246,2026-01-31 22:36:04.190246
1788,596,598,1,2023,2023,2026-01-31 22:36:04.192030,2026-01-31 22:36:04.192030
1789,597,598,1,2023,2023,2026-01-31 22:36:04.193638,2026-01-31 22:36:04.193639
1790,599,600,1,2023,2023,2026-01-31 22:36:04.201727,2026-01-31 22:36:04.201727
1794,573,601,1,2023,2023,2026-01-31 22:36:04.217403,2026-01-31 22:36:04.217403
1757,569,573,3,2023,2023,2026-01-31 22:36:04.079377,2026-01-31 22:36:04.224580
1795,577,602,1,2023,2023,2026-01-31 22:36:04.228261,2026-01-31 22:36:04.228262
1796,602,603,1,2023,2023,2026-01-31 22:36:04.230377,2026-01-31 22:36:04.230377
1797,577,603,1,2023,2023,2026-01-31 22:36:04.232251,2026-01-31 22:36:04.232251
1764,16,591,2,2023,2023,2026-01-31 22:36:04.131602,2026-01-31 22:36:04.238960
1628,557,560,2,2023,2025,2026-01-31 22:36:03.654638,2026-01-31 22:36:04.263485
1629,557,561,2,2023,2025,2026-01-31 22:36:03.656106,2026-01-31 22:36:04.263486
1630,557,562,2,2023,2025,2026-01-31 22:36:03.658309,2026-01-31 22:36:04.263486
1637,559,560,2,2023,2025,2026-01-31 22:36:03.670259,2026-01-31 22:36:04.263486
1638,559,561,2,2023,2025,2026-01-31 22:36:03.671926,2026-01-31 22:36:04.263486
1639,559,562,2,2023,2025,2026-01-31 22:36:03.673645,2026-01-31 22:36:04.263487
1798,560,573,1,2023,2023,2026-01-31 22:36:04.265080,2026-01-31 22:36:04.265080
1799,561,573,1,2023,2023,2026-01-31 22:36:04.267497,2026-01-31 22:36:04.267497
1800,562,573,1,2023,2023,2026-01-31 22:36:04.269156,2026-01-31 22:36:04.269157
1643,560,561,2,2023,2025,2026-01-31 22:36:03.680481,2026-01-31 22:36:04.276070
1644,560,562,2,2023,2025,2026-01-31 22:36:03.682194,2026-01-31 22:36:04.276074
1645,561,562,2,2023,2025,2026-01-31 22:36:03.683873,2026-01-31 22:36:04.276074
1801,584,604,1,2023,2023,2026-01-31 22:36:04.282882,2026-01-31 22:36:04.282883
1803,16,584,1,2023,2023,2026-01-31 22:36:04.286796,2026-01-31 22:36:04.286797
1804,583,604,1,2023,2023,2026-01-31 22:36:04.288432,2026-01-31 22:36:04.288432
1805,583,605,1,2023,2023,2026-01-31 22:36:04.290160,2026-01-31 22:36:04.290161
